timestamp,event_type,object_class,object_id,description,duration,confidence
2025-10-11 11:43:59,appeared,car,66,car appeared,0,0.52120274
2025-10-11 11:44:00,appeared,car,67,car appeared,0,0.59350276
2025-10-11 11:44:01,appeared,car,68,car appeared,0,0.70671487
2025-10-11 11:44:02,disappeared,truck,63,Left frame,6.546844244003296,0
2025-10-11 11:44:02,disappeared,car,55,Left frame,18.390642642974854,0
2025-10-11 11:44:03,disappeared,car,31,Left frame,47.55096459388733,0
2025-10-11 11:44:03,disappeared,car,64,Left frame,5.2868969440460205,0
2025-10-11 11:44:03,disappeared,car,57,Left frame,18.618563413619995,0
2025-10-11 11:44:04,appeared,truck,69,truck appeared,0,0.50096005
2025-10-11 11:44:04,appeared,car,70,car appeared,0,0.70509464
2025-10-11 11:44:06,disappeared,car,68,Left frame,4.664421796798706,0
2025-10-11 11:44:06,appeared,truck,71,truck appeared,0,0.8567304
2025-10-11 11:44:06,disappeared,car,66,Left frame,7.09547233581543,0
2025-10-11 11:44:06,disappeared,car,65,Left frame,7.9437415599823,0
2025-10-11 11:44:07,disappeared,car,51,Left frame,27.835249185562134,0
2025-10-11 11:44:07,disappeared,car,67,Left frame,6.998699188232422,0
2025-10-11 11:44:07,disappeared,car,61,Left frame,13.784562110900879,0
2025-10-11 11:44:07,appeared,truck,72,truck appeared,0,0.55019754
2025-10-11 11:44:07,appeared,car,73,car appeared,0,0.7944266
2025-10-11 11:44:07,appeared,car,74,car appeared,0,0.5161647
2025-10-11 11:44:08,appeared,car,75,car appeared,0,0.5204995
2025-10-11 11:44:09,appeared,car,76,car appeared,0,0.5556404
2025-10-11 11:44:10,appeared,car,77,car appeared,0,0.6670582
2025-10-11 11:44:10,appeared,car,78,car appeared,0,0.5769964
2025-10-11 11:44:11,appeared,car,79,car appeared,0,0.60543954
2025-10-11 11:44:11,disappeared,car,70,Left frame,6.939398527145386,0
2025-10-11 11:44:12,disappeared,car,62,Left frame,18.46618628501892,0
2025-10-11 11:44:12,appeared,truck,80,truck appeared,0,0.57727927
2025-10-11 11:44:13,appeared,car,81,car appeared,0,0.6176395
2025-10-11 11:44:13,appeared,car,82,car appeared,0,0.7141738
2025-10-11 11:44:13,appeared,car,83,car appeared,0,0.7226011
2025-10-11 11:44:13,appeared,car,84,car appeared,0,0.7389353
2025-10-11 11:44:14,disappeared,truck,69,Left frame,9.909512281417847,0
2025-10-11 11:44:14,appeared,car,85,car appeared,0,0.5505057
2025-10-11 11:44:14,disappeared,truck,72,Left frame,7.3690760135650635,0
2025-10-11 11:44:14,disappeared,car,74,Left frame,7.028968572616577,0
2025-10-11 11:44:15,disappeared,car,75,Left frame,7.566768407821655,0
2025-10-11 11:44:17,appeared,car,86,car appeared,0,0.5763843
2025-10-11 11:44:17,disappeared,car,83,Left frame,3.8302502632141113,0
2025-10-11 11:44:17,disappeared,car,85,Left frame,3.504011631011963,0
2025-10-11 11:44:17,disappeared,car,81,Left frame,4.38437557220459,0
2025-10-11 11:44:17,appeared,car,87,car appeared,0,0.5631499
2025-10-11 11:44:17,disappeared,car,76,Left frame,8.01172161102295,0
2025-10-11 11:44:17,disappeared,car,79,Left frame,6.151243209838867,0
2025-10-11 11:44:18,appeared,car,88,car appeared,0,0.5348145
2025-10-11 11:44:19,disappeared,car,52,Left frame,37.99948000907898,0
2025-10-11 11:44:19,disappeared,truck,80,Left frame,7.174055576324463,0
2025-10-11 11:44:19,disappeared,car,84,Left frame,5.778972148895264,0
2025-10-11 11:44:20,appeared,car,89,car appeared,0,0.5435049
2025-10-11 11:44:21,appeared,car,90,car appeared,0,0.6120459
2025-10-11 11:44:21,disappeared,car,87,Left frame,3.8886630535125732,0
2025-10-11 11:44:22,appeared,car,91,car appeared,0,0.7949592
2025-10-11 11:44:22,appeared,car,92,car appeared,0,0.54019296
2025-10-11 11:44:22,disappeared,car,73,Left frame,14.598740577697754,0
2025-10-11 11:44:22,disappeared,car,86,Left frame,4.794518232345581,0
2025-10-11 11:44:22,disappeared,car,82,Left frame,8.872331619262695,0
2025-10-11 11:44:25,appeared,car,93,car appeared,0,0.52154493
2025-10-11 11:44:26,appeared,car,94,car appeared,0,0.5756595
2025-10-11 11:44:26,appeared,car,95,car appeared,0,0.55667144
2025-10-11 11:44:26,disappeared,truck,71,Left frame,19.58088254928589,0
2025-10-11 11:44:27,appeared,car,96,car appeared,0,0.5311231
2025-10-11 11:44:27,appeared,truck,97,truck appeared,0,0.57128567
2025-10-11 11:44:27,appeared,car,98,car appeared,0,0.6813902
2025-10-11 11:44:28,appeared,car,99,car appeared,0,0.5541424
2025-10-11 11:44:29,appeared,car,100,car appeared,0,0.6679976
2025-10-11 11:44:29,appeared,car,101,car appeared,0,0.515471
2025-10-11 11:44:30,appeared,car,102,car appeared,0,0.7773184
2025-10-11 11:44:31,disappeared,car,94,Left frame,5.306325912475586,0
2025-10-11 11:44:31,disappeared,car,89,Left frame,11.209940433502197,0
2025-10-11 11:44:32,disappeared,car,95,Left frame,5.949342250823975,0
2025-10-11 11:44:32,appeared,car,103,car appeared,0,0.5363712
2025-10-11 11:44:33,disappeared,car,92,Left frame,11.358932733535767,0
2025-10-11 11:44:33,disappeared,car,96,Left frame,6.456043243408203,0
2025-10-11 11:44:34,appeared,car,104,car appeared,0,0.62646276
2025-10-11 11:44:34,disappeared,truck,97,Left frame,6.623172283172607,0
2025-10-11 11:44:34,disappeared,car,99,Left frame,5.879220008850098,0
2025-10-11 11:44:35,appeared,car,105,car appeared,0,0.51544476
2025-10-11 11:44:35,disappeared,car,93,Left frame,9.524817705154419,0
2025-10-11 11:44:36,disappeared,car,101,Left frame,6.95346736907959,0
2025-10-11 11:44:37,disappeared,car,91,Left frame,14.927447080612183,0
2025-10-11 11:44:37,disappeared,car,102,Left frame,6.637527227401733,0
2025-10-11 11:44:37,appeared,car,106,car appeared,0,0.75888187
2025-10-11 11:44:37,appeared,car,107,car appeared,0,0.6373981
2025-10-11 12:10:27,appeared,car,0,car appeared,0,0.9423217,0
2025-10-11 12:10:29,appeared,car,1,car appeared,0,0.8732981,0
2025-10-11 12:10:31,disappeared,car,0,Left frame,3.8526556491851807,0,0
2025-10-11 12:10:32,appeared,car,2,car appeared,0,0.85426074,0
2025-10-11 12:10:34,disappeared,car,1,Left frame,5.2290356159210205,0,0
2025-10-11 12:10:35,appeared,car,3,car appeared,0,0.5535996,0
2025-10-11 12:10:36,appeared,car,4,car appeared,0,0.5174794,0
2025-10-11 12:10:37,disappeared,car,4,Left frame,1.617917776107788,0,0
2025-10-11 12:10:41,disappeared,car,2,Left frame,9.294711112976074,0,0
2025-10-11 12:10:42,appeared,car,5,car appeared,0,0.8502313,0
2025-10-11 12:10:46,disappeared,car,3,Left frame,10.349743127822876,0,0
2025-10-11 12:10:50,appeared,car,6,car appeared,0,0.5561329,0
2025-10-11 12:10:51,appeared,car,7,car appeared,0,0.77624536,0
2025-10-11 12:10:52,disappeared,car,5,Left frame,9.583125829696655,0,0
2025-10-11 12:10:53,appeared,car,8,car appeared,0,0.9321653,0
2025-10-11 12:10:53,appeared,bus,9,bus appeared,0,0.5666959,0
2025-10-11 12:10:53,appeared,bus,10,bus appeared,0,0.58227456,0
2025-10-11 12:10:53,disappeared,car,6,Left frame,3.1647446155548096,0,0
2025-10-11 12:10:54,appeared,bus,11,bus appeared,0,0.5932172,0
2025-10-11 12:11:20,disappeared,car,7,Left frame,28.87514567375183,0,0
2025-10-11 12:11:20,disappeared,bus,9,Left frame,27.184985160827637,0,0
2025-10-11 12:11:21,disappeared,bus,10,Left frame,28.43762445449829,0,0
2025-10-11 12:11:22,appeared,car,12,car appeared,0,0.5598005,0
2025-10-11 12:11:22,appeared,bus,13,bus appeared,0,0.55509216,0
2025-10-11 12:11:22,appeared,bus,14,bus appeared,0,0.52263767,0
2025-10-11 12:11:22,disappeared,car,8,Left frame,29.181854009628296,0,0
2025-10-11 12:11:23,appeared,car,15,car appeared,0,0.6729489,0
2025-10-11 12:11:24,disappeared,car,12,Left frame,2.5026628971099854,0,0
2025-10-11 12:11:24,disappeared,bus,13,Left frame,2.451380968093872,0,0
2025-10-11 12:11:24,disappeared,bus,11,Left frame,30.34909749031067,0,0
2025-10-11 12:11:45,disappeared,bus,14,Left frame,23.26627779006958,0,0
2025-10-11 12:11:46,appeared,car,16,car appeared,0,0.84901625,0
2025-10-11 12:11:48,disappeared,car,15,Left frame,25.534692525863647,0,0
2025-10-11 12:12:12,appeared,car,17,car appeared,0,0.69734204,0
2025-10-11 12:12:12,appeared,truck,18,truck appeared,0,0.7869405,0
2025-10-11 12:12:13,appeared,truck,19,truck appeared,0,0.52845705,0
2025-10-11 12:12:13,appeared,car,20,car appeared,0,0.61529875,0
2025-10-11 12:12:14,disappeared,car,16,Left frame,27.974570274353027,0,0
2025-10-11 12:12:14,disappeared,car,17,Left frame,2.1977109909057617,0,0
2025-10-11 12:19:03,appeared,car,0,car appeared,0,0.9423217,0
2025-10-11 12:19:04,appeared,car,1,car appeared,0,0.8732981,0
2025-10-11 12:19:07,disappeared,car,0,Left frame,3.950335741043091,0,0
2025-10-11 12:19:08,appeared,car,2,car appeared,0,0.85426074,0
2025-10-11 12:19:10,disappeared,car,1,Left frame,5.256919622421265,0,0
2025-10-11 12:19:11,appeared,car,3,car appeared,0,0.5535996,0
2025-10-11 12:19:12,appeared,car,4,car appeared,0,0.5174794,0
2025-10-11 12:19:13,disappeared,car,4,Left frame,1.6362733840942383,0,0
2025-10-11 12:19:17,disappeared,car,2,Left frame,9.282000541687012,0,0
2025-10-11 12:19:19,appeared,car,5,car appeared,0,0.8502313,0
2025-10-11 12:19:22,disappeared,car,3,Left frame,10.519026279449463,0,0
2025-10-11 12:19:26,appeared,car,6,car appeared,0,0.5561329,0
2025-10-11 12:19:27,appeared,car,7,car appeared,0,0.77624536,0
2025-10-11 12:19:28,disappeared,car,5,Left frame,9.80352783203125,0,0
2025-10-11 12:19:29,appeared,car,8,car appeared,0,0.9321653,0
2025-10-11 12:19:29,appeared,bus,9,bus appeared,0,0.5666959,0
2025-10-11 12:19:29,appeared,bus,10,bus appeared,0,0.58227456,0
2025-10-11 12:19:30,disappeared,car,6,Left frame,3.2689332962036133,0,0
2025-10-11 12:19:30,appeared,bus,11,bus appeared,0,0.5932172,0
2025-10-11 12:19:57,disappeared,car,7,Left frame,29.01307463645935,0,0
2025-10-11 12:19:57,disappeared,bus,9,Left frame,27.286420106887817,0,0
2025-10-11 12:19:58,disappeared,bus,10,Left frame,28.536968231201172,0,0
2025-10-11 12:19:58,appeared,car,12,car appeared,0,0.5598005,0
2025-10-11 12:19:58,appeared,bus,13,bus appeared,0,0.55509216,0
2025-10-11 12:19:58,appeared,bus,14,bus appeared,0,0.52263767,0
2025-10-11 12:19:58,disappeared,car,8,Left frame,29.276636600494385,0,0
2025-10-11 12:19:59,appeared,car,15,car appeared,0,0.6729489,0
2025-10-11 12:20:00,disappeared,car,12,Left frame,2.563447952270508,0,0
2025-10-11 12:20:00,disappeared,bus,13,Left frame,2.5104498863220215,0,0
2025-10-11 12:20:01,disappeared,bus,11,Left frame,30.51124596595764,0,0
2025-10-11 12:20:22,disappeared,bus,14,Left frame,23.771270990371704,0,0
2025-10-11 12:20:23,appeared,car,16,car appeared,0,0.84901625,0
2025-10-11 12:20:25,disappeared,car,15,Left frame,26.186413049697876,0,0
2025-10-11 12:20:49,appeared,car,17,car appeared,0,0.69734204,0
2025-10-11 12:20:50,appeared,truck,18,truck appeared,0,0.7869405,0
2025-10-11 12:20:50,appeared,truck,19,truck appeared,0,0.52845705,0
2025-10-11 12:20:50,appeared,car,20,car appeared,0,0.61529875,0
2025-10-11 12:20:51,disappeared,car,16,Left frame,28.416434288024902,0,0
2025-10-11 12:20:52,disappeared,car,17,Left frame,2.200974225997925,0,0
2025-10-11 12:24:32,appeared,car,0,car appeared,0,0.8179298,0
2025-10-11 12:24:35,appeared,car,1,car appeared,0,0.52896446,0
2025-10-11 12:24:35,appeared,bus,2,bus appeared,0,0.5121105,0
2025-10-11 12:24:37,appeared,car,3,car appeared,0,0.77495,0
2025-10-11 12:24:39,disappeared,car,1,Left frame,3.40329647064209,0,0
2025-10-11 12:24:39,disappeared,bus,2,Left frame,3.404986619949341,0,0
2025-10-11 12:24:39,disappeared,car,0,Left frame,7.18243670463562,0,0
2025-10-11 12:24:39,appeared,car,4,car appeared,0,0.791955,0
2025-10-11 12:24:41,disappeared,car,3,Left frame,3.9233288764953613,0,0
2025-10-11 12:24:47,appeared,car,5,car appeared,0,0.8855214,0
2025-10-11 12:24:47,line_crossed,car,4,Entered (crossed line),0,0.791955,0
2025-10-11 12:24:49,disappeared,car,5,Left frame,2.002568006515503,0,0
2025-10-11 12:24:56,appeared,bus,6,bus appeared,0,0.6018982,0
2025-10-11 12:24:57,appeared,bus,7,bus appeared,0,0.59574896,0
2025-10-11 12:24:57,line_crossed,bus,7,Exited (crossed line),0,0.59574896,0
2025-10-11 12:24:58,disappeared,car,4,Left frame,18.550830364227295,0,0
2025-10-11 12:24:58,appeared,car,8,car appeared,0,0.9348692,0
2025-10-11 12:24:58,appeared,bus,9,bus appeared,0,0.7052337,0
2025-10-11 12:24:58,appeared,bus,10,bus appeared,0,0.5224004,0
2025-10-11 12:24:58,disappeared,bus,6,Left frame,2.5975089073181152,0,0
2025-10-11 12:24:59,appeared,bus,11,bus appeared,0,0.7036858,0
2025-10-11 12:24:59,appeared,bus,12,bus appeared,0,0.7168335,0
2025-10-11 12:24:59,appeared,car,13,car appeared,0,0.7849112,0
2025-10-11 12:24:59,appeared,bus,14,bus appeared,0,0.6103324,0
2025-10-11 12:25:28,disappeared,car,8,Left frame,30.355518102645874,0,0
2025-10-11 12:25:29,disappeared,bus,9,Left frame,30.435170650482178,0,0
2025-10-11 12:25:29,appeared,car,15,car appeared,0,0.6591001,0
2025-10-11 12:25:29,appeared,car,16,car appeared,0,0.5741039,0
2025-10-11 12:25:29,disappeared,bus,11,Left frame,30.28813409805298,0,0
2025-10-11 12:25:29,disappeared,bus,12,Left frame,30.272972345352173,0,0
2025-10-11 12:25:29,disappeared,bus,10,Left frame,31.076406717300415,0,0
2025-10-11 12:25:50,appeared,car,17,car appeared,0,0.74926686,0
2025-10-11 12:25:51,disappeared,car,13,Left frame,51.62589144706726,0,0
2025-10-11 12:25:51,line_crossed,car,15,Entered (crossed line),0,0.6591001,0
2025-10-11 12:25:51,disappeared,bus,14,Left frame,52.232800245285034,0,0
2025-10-11 12:25:52,disappeared,bus,7,Left frame,55.49963593482971,0,0
2025-10-11 12:25:52,disappeared,car,16,Left frame,23.37043833732605,0,0
2025-10-11 12:25:53,appeared,car,18,car appeared,0,0.86240166,0
2025-10-11 12:25:53,appeared,bus,19,bus appeared,0,0.7126792,0
2025-10-11 12:25:53,appeared,bus,20,bus appeared,0,0.5265038,0
2025-10-11 12:25:53,disappeared,car,17,Left frame,2.9172184467315674,0,0
2025-10-11 12:25:53,line_crossed,bus,19,Exited (crossed line),0,0.7126792,0
2025-10-11 12:25:55,disappeared,car,15,Left frame,25.99935221672058,0,0
2025-10-11 12:25:55,disappeared,car,18,Left frame,2.1968579292297363,0,0
2025-10-11 12:25:55,disappeared,bus,20,Left frame,1.9133853912353516,0,0
2025-10-11 12:31:57,appeared,car,0,car appeared,0,0.93109435,0
2025-10-11 12:32:01,line_crossed,car,0,Entered,0,0.93109435,0
2025-10-11 12:32:02,appeared,car,1,car appeared,0,0.8722561,0
2025-10-11 12:32:03,disappeared,car,0,Left frame,6.77140212059021,0,0
2025-10-11 12:32:04,appeared,truck,2,truck appeared,0,0.5117743,0
2025-10-11 12:32:05,appeared,truck,3,truck appeared,0,0.5278249,0
2025-10-11 12:32:05,disappeared,truck,2,Left frame,1.6282546520233154,0,0
2025-10-11 12:32:07,disappeared,car,1,Left frame,5.0407493114471436,0,0
2025-10-11 12:32:11,line_crossed,truck,3,Entered,0,0.5278249,0
2025-10-11 12:32:21,appeared,car,4,car appeared,0,0.62344664,0
2025-10-11 12:32:23,line_crossed,car,4,Exited,0,0.62344664,0
2025-10-11 12:32:23,disappeared,truck,3,Left frame,17.881055116653442,0,0
2025-10-11 12:32:24,appeared,bus,5,bus appeared,0,0.50064486,0
2025-10-11 12:32:24,appeared,bus,6,bus appeared,0,0.5781509,0
2025-10-11 12:32:24,appeared,car,7,car appeared,0,0.9217599,0
2025-10-11 12:32:24,appeared,bus,8,bus appeared,0,0.7362666,0
2025-10-11 12:32:24,appeared,bus,9,bus appeared,0,0.7126511,0
2025-10-11 12:32:24,appeared,bus,10,bus appeared,0,0.5013108,0
2025-10-11 12:32:25,appeared,car,11,car appeared,0,0.8036408,0
2025-10-11 12:33:01,appeared,car,0,car appeared,0,0.945993,0
2025-10-11 12:33:07,appeared,car,1,car appeared,0,0.8554327,0
2025-10-11 12:33:09,disappeared,car,0,Left frame,7.798735618591309,0,0
2025-10-11 12:33:11,appeared,truck,2,truck appeared,0,0.5054667,0
2025-10-11 12:33:13,disappeared,truck,2,Left frame,1.8616490364074707,0,0
2025-10-11 12:33:28,appeared,car,3,car appeared,0,0.52830046,0
2025-10-11 12:33:29,line_crossed,car,3,Entered,0,0.52830046,0
2025-10-11 12:33:30,disappeared,car,1,Left frame,22.90725803375244,0,0
2025-10-11 12:33:31,appeared,bus,4,bus appeared,0,0.82014084,0
2025-10-11 12:33:31,appeared,car,5,car appeared,0,0.91671485,0
2025-10-11 12:33:31,appeared,car,6,car appeared,0,0.9331403,0
2025-10-11 12:33:31,appeared,car,7,car appeared,0,0.8886102,0
2025-10-11 12:33:31,appeared,bus,8,bus appeared,0,0.79250646,0
2025-10-11 12:33:31,appeared,bus,9,bus appeared,0,0.7150968,0
2025-10-11 12:33:32,appeared,car,10,car appeared,0,0.70690256,0
2025-10-11 12:33:33,disappeared,car,3,Left frame,5.087404489517212,0,0
2025-10-11 12:34:02,disappeared,bus,4,Left frame,31.04241180419922,0,0
2025-10-11 12:34:02,disappeared,car,5,Left frame,31.038954496383667,0,0
2025-10-11 12:34:02,disappeared,car,7,Left frame,30.901153326034546,0,0
2025-10-11 12:34:02,disappeared,bus,8,Left frame,30.844470500946045,0,0
2025-10-11 12:34:04,appeared,car,11,car appeared,0,0.5578071,0
2025-10-11 12:34:04,appeared,car,12,car appeared,0,0.6254377,0
2025-10-11 12:34:04,appeared,car,13,car appeared,0,0.62202585,0
2025-10-11 12:34:04,appeared,bus,14,bus appeared,0,0.5678795,0
2025-10-11 12:34:04,disappeared,car,6,Left frame,33.06361651420593,0,0
2025-10-11 12:34:04,disappeared,car,10,Left frame,32.12352991104126,0,0
2025-10-11 12:34:06,disappeared,car,11,Left frame,2.738513946533203,0,0
2025-10-11 12:34:06,disappeared,car,12,Left frame,2.7363877296447754,0,0
2025-10-11 12:34:06,disappeared,car,13,Left frame,2.7390036582946777,0,0
2025-10-11 12:34:07,disappeared,bus,14,Left frame,2.7361648082733154,0,0
2025-10-11 12:35:02,appeared,car,15,car appeared,0,0.64238966,0
2025-10-11 12:35:03,appeared,car,16,car appeared,0,0.5422871,0
2025-10-11 12:35:04,disappeared,bus,9,Left frame,93.11264848709106,0,0
2025-10-11 12:39:32,appeared,car,0,car appeared,0,0.5954153,0
2025-10-11 12:39:33,appeared,car,1,car appeared,0,0.5060243,0
2025-10-11 12:39:37,appeared,car,2,car appeared,0,0.6292834,0
2025-10-11 12:39:38,disappeared,car,1,Left frame,5.070310831069946,0,0
2025-10-11 12:39:40,appeared,car,3,car appeared,0,0.5527784,0
2025-10-11 12:39:42,disappeared,car,0,Left frame,10.82261610031128,0,0
2025-10-11 12:39:44,disappeared,car,2,Left frame,7.305548191070557,0,0
2025-10-11 12:39:46,appeared,car,4,car appeared,0,0.66812694,0
2025-10-11 12:39:50,appeared,car,5,car appeared,0,0.5280496,0
2025-10-11 12:39:52,disappeared,car,3,Left frame,12.31972360610962,0,0
2025-10-11 12:39:59,disappeared,car,4,Left frame,12.373587369918823,0,0
2025-10-11 12:40:02,appeared,car,6,car appeared,0,0.50252455,0
2025-10-11 12:40:03,appeared,car,7,car appeared,0,0.5897461,0
2025-10-11 12:40:05,disappeared,car,5,Left frame,15.420514822006226,0,0
2025-10-11 12:40:08,appeared,car,8,car appeared,0,0.50971633,0
2025-10-11 12:40:15,appeared,car,9,car appeared,0,0.5968407,0
2025-10-11 12:40:15,appeared,car,10,car appeared,0,0.5841047,0
2025-10-11 12:40:18,disappeared,car,7,Left frame,15.008734226226807,0,0
2025-10-11 12:40:18,disappeared,car,6,Left frame,15.529589414596558,0,0
2025-10-11 12:40:18,disappeared,car,8,Left frame,10.100615739822388,0,0
2025-10-11 12:40:18,disappeared,car,9,Left frame,3.4719653129577637,0,0
2025-10-11 12:40:24,appeared,car,11,car appeared,0,0.5368994,0
2025-10-11 12:40:27,disappeared,car,10,Left frame,12.036215543746948,0,0
2025-10-11 12:40:29,appeared,car,12,car appeared,0,0.5433236,0
2025-10-11 12:40:33,appeared,car,13,car appeared,0,0.52826077,0
2025-10-11 12:40:36,disappeared,car,11,Left frame,11.982577800750732,0,0
2025-10-11 12:40:38,appeared,car,14,car appeared,0,0.5131496,0
2025-10-11 12:40:39,appeared,car,15,car appeared,0,0.7221217,0
2025-10-11 12:40:41,disappeared,car,12,Left frame,11.92206621170044,0,0
2025-10-11 12:40:42,disappeared,car,13,Left frame,8.562366724014282,0,0
2025-10-11 12:40:46,appeared,car,16,car appeared,0,0.5377778,0
2025-10-11 12:40:47,appeared,truck,17,truck appeared,0,0.51289433,0
2025-10-11 12:40:49,disappeared,car,15,Left frame,9.319587230682373,0,0
2025-10-11 12:43:01,appeared,car,0,car appeared,0,0.53732675,0
2025-10-11 12:43:02,line_crossed,car,0,Vehicle Entered,0,0.53732675,0
2025-10-11 12:43:02,appeared,car,1,car appeared,0,0.5159092,0
2025-10-11 12:43:06,appeared,car,2,car appeared,0,0.5451387,0
2025-10-11 12:43:07,disappeared,car,1,Left frame,4.868640661239624,0,0
2025-10-11 12:43:11,appeared,car,3,car appeared,0,0.5708955,0
2025-10-11 12:43:12,line_crossed,car,3,Vehicle Entered,0,0.5708955,0
2025-10-11 12:43:14,disappeared,car,0,Left frame,12.742859363555908,0,0
2025-10-11 12:43:14,disappeared,car,2,Left frame,8.40617036819458,0,0
2025-10-11 12:43:16,appeared,car,4,car appeared,0,0.6704384,0
2025-10-11 12:43:20,appeared,car,5,car appeared,0,0.55567104,0
2025-10-11 12:43:21,line_crossed,car,4,Vehicle Entered,0,0.6704384,0
2025-10-11 12:43:21,disappeared,car,3,Left frame,10.245246171951294,0,0
2025-10-11 12:43:24,line_crossed,car,5,Vehicle Entered,0,0.55567104,0
2025-10-11 12:43:26,disappeared,car,4,Left frame,10.72158432006836,0,0
2025-10-11 12:43:30,appeared,car,6,car appeared,0,0.5871016,0
2025-10-11 12:43:30,line_crossed,car,6,Vehicle Entered,0,0.5871016,0
2025-10-11 12:43:30,appeared,car,7,car appeared,0,0.540427,0
2025-10-11 12:43:31,line_crossed,car,7,Vehicle Entered,0,0.540427,0
2025-10-11 12:43:32,disappeared,car,5,Left frame,12.534646272659302,0,0
2025-10-11 12:43:41,appeared,car,8,car appeared,0,0.6119402,0
2025-10-11 12:43:41,appeared,car,9,car appeared,0,0.5773765,0
2025-10-11 12:43:43,disappeared,car,7,Left frame,12.785030364990234,0,0
2025-10-11 12:43:44,line_crossed,car,9,Vehicle Entered,0,0.5773765,0
2025-10-11 12:43:44,disappeared,car,6,Left frame,13.814173460006714,0,0
2025-10-11 12:43:44,disappeared,car,8,Left frame,3.1007893085479736,0,0
2025-10-11 12:43:49,appeared,car,10,car appeared,0,0.60149455,0
2025-10-11 12:43:52,disappeared,car,9,Left frame,11.027489423751831,0,0
2025-10-11 12:43:53,line_crossed,car,10,Vehicle Entered,0,0.60149455,0
2025-10-11 12:43:54,appeared,car,11,car appeared,0,0.54586476,0
2025-10-11 12:43:57,appeared,car,12,car appeared,0,0.505982,0
2025-10-11 12:43:59,line_crossed,car,11,Vehicle Entered,0,0.54586476,0
2025-10-11 12:43:59,line_crossed,car,12,Vehicle Entered,0,0.505982,0
2025-10-11 12:44:00,disappeared,car,10,Left frame,10.839109182357788,0,0
2025-10-11 12:44:03,appeared,car,13,car appeared,0,0.7272192,0
2025-10-11 12:44:04,appeared,car,14,car appeared,0,0.6762058,0
2025-10-11 12:44:04,line_crossed,car,13,Vehicle Entered,0,0.7272192,0
2025-10-11 12:44:05,disappeared,car,11,Left frame,11.260714292526245,0,0
2025-10-11 12:44:05,line_crossed,car,14,Vehicle Entered,0,0.6762058,0
2025-10-11 12:44:06,disappeared,car,12,Left frame,8.960160732269287,0,0
2025-10-11 12:44:10,appeared,car,15,car appeared,0,0.73204327,0
2025-10-11 12:44:16,appeared,truck,16,truck appeared,0,0.6847261,0
2025-10-11 12:44:17,disappeared,car,14,Left frame,12.546276092529297,0,0
2025-10-11 12:44:17,disappeared,car,13,Left frame,13.519355535507202,0,0
2025-10-11 12:44:18,disappeared,car,15,Left frame,7.848371267318726,0,0
2025-10-11 12:44:23,appeared,car,17,car appeared,0,0.53733873,0
2025-10-11 12:44:24,appeared,car,18,car appeared,0,0.53347915,0
2025-10-11 12:44:29,line_crossed,truck,16,Vehicle Entered,0,0.6847261,0
2025-10-11 12:44:34,appeared,car,19,car appeared,0,0.5201399,0
2025-10-11 12:44:34,disappeared,car,17,Left frame,10.898180484771729,0,0
2025-10-11 12:44:34,disappeared,car,18,Left frame,9.990877628326416,0,0
2025-10-11 12:44:34,line_crossed,car,19,Vehicle Exited,0,0.5201399,0
2025-10-11 12:44:35,appeared,car,20,car appeared,0,0.5782708,0
2025-10-11 12:44:36,disappeared,truck,16,Left frame,20.34595036506653,0,0
2025-10-11 12:44:37,appeared,car,21,car appeared,0,0.5433875,0
2025-10-11 12:44:37,appeared,car,22,car appeared,0,0.7456121,0
2025-10-11 12:44:38,disappeared,car,19,Left frame,4.637773752212524,0,0
2025-10-11 12:44:39,appeared,car,23,car appeared,0,0.6423304,0
2025-10-11 12:44:39,line_crossed,car,21,Vehicle Entered,0,0.5433875,0
2025-10-11 12:44:41,line_crossed,car,22,Vehicle Entered,0,0.7456121,0
2025-10-11 12:44:41,line_crossed,car,20,Vehicle Entered,0,0.5782708,0
2025-10-11 12:44:41,disappeared,car,23,Left frame,2.2251601219177246,0,0
2025-10-11 12:44:44,disappeared,car,21,Left frame,6.465965270996094,0,0
2025-10-11 12:44:46,appeared,car,24,car appeared,0,0.73668677,0
2025-10-11 12:44:46,line_crossed,car,24,Vehicle Entered,0,0.73668677,0
2025-10-11 12:44:47,appeared,car,25,car appeared,0,0.60199857,0
2025-10-11 12:44:47,appeared,car,26,car appeared,0,0.7203493,0
2025-10-11 12:44:48,appeared,car,27,car appeared,0,0.50791895,0
2025-10-11 12:44:48,line_crossed,car,27,Vehicle Entered,0,0.50791895,0
2025-10-11 12:44:49,disappeared,car,22,Left frame,11.20821499824524,0,0
2025-10-11 12:44:49,disappeared,car,20,Left frame,13.316009044647217,0,0
2025-10-11 12:44:49,disappeared,car,25,Left frame,2.4903149604797363,0,0
2025-10-11 12:44:52,appeared,car,28,car appeared,0,0.5618114,0
2025-10-11 12:44:56,disappeared,car,24,Left frame,9.34894061088562,0,0
2025-10-11 12:44:56,disappeared,car,26,Left frame,8.923865556716919,0,0
2025-10-11 12:45:03,line_crossed,car,28,Vehicle Entered,0,0.5618114,0
2025-10-11 12:45:03,appeared,car,29,car appeared,0,0.64393175,0
2025-10-11 12:45:05,line_crossed,car,29,Vehicle Entered,0,0.64393175,0
2025-10-11 12:45:05,disappeared,car,27,Left frame,17.243845224380493,0,0
2025-10-11 12:45:07,appeared,car,30,car appeared,0,0.5300036,0
